season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,team_abbr,team_location,team_name,is_home,at_home_venue,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,team_defensive_rebounds,team_offensive_rebounds,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_rebounds,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,most_unanswered_points,most_unanswered_own_score,most_unanswered_opp_score,defensive3seconds,jumpshots,dunks,layups,tipshots,hooks,bonus,rank
2023,reg,"2023-08-14 01:00:00","2023-08-13 20:00:00",164524,1794,1789,ATL,Atlanta,Dream,0,0,200,23,62,37.1,4,16,25,19,46,41.3,6,15,19,78.9,5,38,43,13,16,3,2,0.81,19,0,0,65,5,6,1,7,5,0,0,0,0,28,-21,40.3,11,32,14,43.8,70.36,46.2,7,19,1,61,34,99.583140342751,78.921806702283,0,86,82.36,86.36,0,5,396,1.04,0.79,0,48,19,4,2,50,4,2,50,9,9,2,NULL,44,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-08-18 02:00:00","2023-08-17 21:00:00",164525,1786,1794,LVA,"Las Vegas",Aces,1,1,200,32,72,44.4,9,25,36,23,47,48.9,7,15,16,93.8,7,28,35,21,8,9,1,2.63,20,0,0,88,9,17,0,21,9,0,0,0,0,32,13,50.7,11,31,16,51.6,79.04,55.7,14,13,2,91,71.7,91.776798825257,109.94502748626,0,75,80.04,81.72,3,6,1873,0.94,1.1,0,44,20,9,7,77.8,5,2,40,8,49,38,NULL,50,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-18 02:00:00","2023-08-17 21:00:00",164525,1794,1786,NYL,"New York",Liberty,0,0,200,25,64,39.1,15,39,38.5,10,25,40,1,10,13,76.9,4,24,28,23,15,2,7,1.53,13,0,0,75,6,9,1,8,11,0,0,0,0,18,-13,50.8,10,19,9,47.4,69.72,53.8,8,20,1,84,51.8,109.94502748626,91.776798825257,0,88,81.72,80.04,4,7,377,1.08,0.92,0,39,13,6,3,50,7,2,28.6,8,8,0,NULL,49,NULL,13,NULL,NULL,1,NULL
2023,reg,"2023-08-18 23:00:00","2023-08-18 18:00:00",164526,1788,1791,IND,Indiana,Fever,1,1,200,31,66,47,8,20,40,23,46,50,4,9,10,90,7,29,36,16,17,4,2,0.94,21,0,0,79,15,12,0,6,9,0,0,0,0,38,-4,53,24,32,19,59.4,70.4,56.1,7,18,2,77,49.6,105.06329113924,98.258706467662,0,83,80.4,79,4,5,1010,1.03,0.98,0,45,21,10,6,60,10,7,70,8,67,65,NULL,43,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-18 23:00:00","2023-08-18 18:00:00",164526,1791,1788,WAS,Washington,Mystics,0,0,200,26,61,42.6,12,25,48,14,36,38.9,2,19,25,76,3,24,27,16,9,7,4,1.78,18,0,0,83,8,7,1,14,5,0,0,1,1,24,4,52.5,21,23,12,52.2,72,57.6,7,21,2,88,62.4,98.258706467662,105.06329113924,0,79,79,80.4,0,5,944,1,1.05,2,32,20,4,3,75,5,2,40,12,65,59,NULL,44,NULL,17,NULL,NULL,1,NULL
2023,reg,"2023-08-18 23:00:00","2023-08-18 18:00:00",164527,1795,1790,CON,Connecticut,Sun,1,1,200,27,71,38,3,14,21.4,24,57,42.1,10,18,23,78.3,16,21,37,14,12,5,3,1.17,20,0,0,75,8,7,2,18,9,1,1,0,0,46,-20,40.1,16,49,23,46.9,81.12,46.2,8,18,1,60,48.5,118.57214178732,94.79271991911,0,95,79.12,80.12,2,7,603,1.2,0.95,0,46,20,13,2,15.4,5,3,60,9,13,5,NULL,33,NULL,38,NULL,NULL,0,NULL
2023,reg,"2023-08-18 23:00:00","2023-08-18 18:00:00",164527,1790,1795,DAL,Dallas,Wings,0,0,200,36,74,48.6,8,19,42.1,28,55,50.9,3,15,23,65.2,16,24,40,19,12,8,10,1.58,18,0,0,95,7,19,0,21,9,0,0,0,0,52,20,54.1,19,45,26,57.8,84.12,56.5,22,20,0,113,81.9,94.79271991911,118.57214178732,0,75,80.12,79.12,2,7,1731,0.94,1.19,0,49,18,17,7,41.2,4,3,75,12,95,73,NULL,38,NULL,36,NULL,NULL,1,NULL
2023,reg,"2023-08-18 23:30:00","2023-08-18 18:30:00",164528,1787,1789,ATL,Atlanta,Dream,1,1,200,28,69,40.6,4,14,28.6,24,55,43.6,6,18,20,90,7,24,31,23,6,3,2,3.83,12,0,0,78,8,11,1,27,11,0,0,2,0,44,11,43.5,8,41,22,53.7,77.8,50.1,11,20,0,90,61.9,87.834294703723,100.25706940874,0,67,77.8,76.28,3,8,1252,0.86,1,2,42,14,8,4,50,10,4,40,8,14,6,NULL,33,NULL,36,NULL,NULL,1,NULL
2023,reg,"2023-08-18 23:30:00","2023-08-18 18:30:00",164528,1789,1787,CHI,Chicago,Sky,0,0,200,27,68,39.7,5,20,25,22,48,45.8,2,8,12,66.7,14,25,39,14,16,3,6,0.88,20,0,0,67,6,13,1,6,7,0,0,0,0,30,-11,43.4,24,31,15,48.4,73.28,45.7,10,12,5,58,38.9,100.25706940874,87.834294703723,0,78,76.28,77.8,3,4,788,1.02,0.88,0,46,20,13,5,38.5,6,3,50,11,26,16,NULL,51,NULL,16,NULL,NULL,0,NULL
2023,reg,"2023-08-19 02:00:00","2023-08-18 21:00:00",164529,1796,1797,SEA,Seattle,Storm,1,1,200,25,68,36.8,8,27,29.6,17,41,41.5,0,12,17,70.6,11,22,33,16,15,8,6,1.07,17,0,1,70,7,10,1,14,9,0,0,0,0,26,-8,42.6,9,24,13,54.2,75.48,46.4,5,18,2,71,46.3,100.10266940452,86.978131212724,0,78,80.48,77.92,3,6,357,0.97,0.87,0,42,17,9,4,44.4,6,2,33.3,10,37,39,NULL,54,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-08-19 02:00:00","2023-08-18 21:00:00",164529,1797,1796,MIN,Minnesota,Lynx,0,0,200,28,64,43.8,6,21,28.6,22,43,51.2,6,16,18,88.9,9,27,36,17,13,6,0,1.31,18,0,0,78,14,4,2,19,8,1,0,0,0,36,8,48.4,12,32,18,56.3,71.92,54.2,15,17,1,79,55.7,86.978131212724,100.10266940452,0,70,77.92,80.48,4,4,1899,0.9,1,0,44,18,10,2,20,8,5,62.5,11,39,27,NULL,43,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-19 02:00:00","2023-08-18 21:00:00",164530,1786,1792,PHO,Phoenix,Mercury,1,1,200,25,71,35.2,4,23,17.4,21,48,43.8,4,9,11,81.8,11,25,36,16,14,4,4,1.14,11,0,0,63,6,12,1,17,8,0,1,0,0,38,-22,38,10,36,19,52.8,75.84,41.5,6,10,2,55,37.3,102.60743602125,78.907815631262,0,85,79.84,82.84,5,3,583,1.06,0.79,0,44,11,8,4,50,5,3,60,8,38,39,NULL,40,NULL,28,NULL,NULL,0,NULL
2023,reg,"2023-08-19 02:00:00","2023-08-18 21:00:00",164530,1792,1786,NYL,"New York",Liberty,0,0,200,33,73,45.2,10,29,34.5,23,44,52.3,4,9,11,81.8,8,32,40,17,12,10,4,1.42,10,0,0,85,17,10,1,23,6,0,0,0,0,34,22,52.1,25,31,17,54.8,77.84,54.6,22,11,2,99,70.2,78.907815631262,102.60743602125,0,63,82.84,79.84,2,4,1658,0.76,1.03,0,46,10,8,4,50,9,7,77.8,12,38,28,NULL,46,NULL,27,NULL,NULL,0,NULL
2023,reg,"2023-08-19 19:00:00","2023-08-19 14:00:00",164531,1793,1794,LVA,"Las Vegas",Aces,1,1,200,27,75,36,8,32,25,19,43,44.2,2,10,11,90.9,13,19,32,17,15,12,2,1.13,19,0,0,72,9,15,0,20,4,1,0,1,0,36,-6,41.3,14,37,18,48.6,79.84,45.1,4,10,2,60,47.4,93.43555342597,87.976539589443,0,78,81.84,83.48,2,2,117,0.95,0.88,1,36,20,13,5,38.5,8,4,50,7,36,34,NULL,50,NULL,25,NULL,NULL,0,NULL
2023,reg,"2023-08-19 19:00:00","2023-08-19 14:00:00",164531,1794,1793,LAS,"Los Angeles",Sparks,0,0,200,28,53,52.8,6,12,50,22,41,53.7,2,16,17,94.1,2,27,29,17,22,10,2,0.77,10,0,0,78,18,2,3,16,10,0,1,0,0,42,6,58.5,4,36,21,58.3,60.48,64.5,12,19,0,94,58.5,87.976539589443,93.43555342597,0,72,83.48,81.84,6,4,2149,0.86,0.93,0,39,10,0,0,0,9,8,88.9,14,16,6,NULL,29,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-20 19:00:00","2023-08-20 14:00:00",164532,1795,1788,WAS,Washington,Mystics,1,1,200,30,71,42.3,12,29,41.4,18,42,42.9,1,12,17,70.6,7,24,31,21,15,12,1,1.4,16,0,1,84,7,6,0,16,7,0,0,0,0,26,-13,50.7,19,27,13,48.1,78.48,53.5,3,16,0,87,62.4,108.84201077199,97.132284921369,0,97,86.48,89.12,1,6,46,1.12,0.97,0,38,16,6,2,33.3,3,3,100,8,44,52,NULL,52,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-20 19:00:00","2023-08-20 14:00:00",164532,1788,1795,DAL,Dallas,Wings,0,0,200,34,69,49.3,9,21,42.9,25,48,52.1,1,20,23,87,8,32,40,23,18,11,1,1.28,16,0,0,97,4,9,0,12,6,0,0,0,0,44,13,55.8,27,40,22,55,79.12,61.3,20,16,2,115,79.7,97.132284921369,108.84201077199,0,84,89.12,86.48,1,5,2250,0.94,1.09,0,46,16,10,2,20,6,2,33.3,11,76,61,NULL,41,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-08-20 21:00:00","2023-08-20 16:00:00",164533,1790,1787,CHI,Chicago,Sky,1,1,200,26,63,41.3,3,21,14.3,23,42,54.8,5,18,25,72,7,18,25,21,10,5,3,2.1,18,0,0,73,8,19,2,17,12,0,0,2,0,34,-6,43.7,13,30,17,56.7,74,49.3,5,18,2,68,51.4,101.12647209421,92.405063291139,0,79,79,78.12,5,7,514,1,0.92,2,37,20,8,5,62.5,8,4,50,8,21,21,NULL,40,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-08-20 21:00:00","2023-08-20 16:00:00",164533,1787,1790,CON,Connecticut,Sun,0,0,200,27,57,47.4,7,21,33.3,20,36,55.6,3,18,23,78.3,5,28,33,21,11,8,5,1.91,18,0,0,79,17,7,5,11,9,2,0,0,0,28,6,53.5,12,28,14,50,67.12,58.8,13,18,2,97,67.8,92.405063291139,101.12647209421,0,73,78.12,79,2,7,1565,0.93,1.01,0,42,18,4,1,25,8,7,87.5,9,45,40,NULL,37,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-20 22:00:00","2023-08-20 17:00:00",164534,1791,1792,PHO,Phoenix,Mercury,1,1,200,27,67,40.3,3,22,13.6,24,45,53.3,3,16,23,69.6,12,24,36,9,13,3,3,0.69,20,0,0,73,4,11,1,7,13,0,0,0,0,38,-10,42.5,25,32,19,59.4,77.12,47.3,4,18,0,59,40.1,105.81336053034,92.264914054601,0,83,79.12,78.44,4,9,77,1.05,0.92,0,49,20,12,5,41.7,3,2,66.7,6,6,2,NULL,43,NULL,23,NULL,NULL,0,NULL
2023,reg,"2023-08-20 22:00:00","2023-08-20 17:00:00",164534,1792,1791,IND,Indiana,Fever,0,0,200,29,65,44.6,7,18,38.9,22,47,46.8,3,18,26,69.2,8,21,29,16,8,10,3,2,18,0,0,83,10,10,2,20,13,0,1,0,0,40,10,50,11,37,20,54.1,76.44,54.3,13,20,1,87,65.9,92.264914054601,105.81336053034,0,73,78.44,79.12,5,8,2279,0.93,1.06,0,42,18,6,3,50,7,4,57.1,12,14,6,NULL,37,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-20 23:00:00","2023-08-20 18:00:00",164535,1797,1796,MIN,Minnesota,Lynx,1,1,200,24,68,35.3,4,18,22.2,20,50,40,5,22,24,91.7,9,28,37,15,11,6,2,1.36,18,0,0,74,4,11,1,6,7,0,0,0,0,30,-14,38.2,20,35,15,42.9,78.56,47.1,3,19,0,73,49.6,106.12638687892,90.730750367827,0,88,81.56,82.92,2,5,111,1.08,0.91,0,44,18,10,4,40,5,0,0,8,50,57,NULL,45,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-20 23:00:00","2023-08-20 18:00:00",164535,1796,1797,SEA,Seattle,Storm,0,0,200,32,76,42.1,10,26,38.5,22,50,44,2,14,18,77.8,10,31,41,16,9,4,5,1.78,19,0,0,88,2,20,0,21,9,0,0,0,0,34,14,48.7,23,38,17,44.7,83.92,52.4,19,18,1,94,64.4,90.730750367827,106.12638687892,0,74,82.92,81.56,1,8,2259,0.89,1.06,0,50,19,12,7,58.3,4,1,25,9,53,40,NULL,51,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-08-22 23:00:00","2023-08-22 18:00:00",164536,1794,1789,ATL,Atlanta,Dream,1,1,200,33,67,49.3,6,17,35.3,27,50,54,7,28,33,84.8,5,25,30,17,10,7,3,1.7,24,1,0,100,16,8,0,14,7,1,0,2,2,38,-12,53.7,33,38,19,50,81.52,61.3,4,22,0,99,76.7,126.06933813598,115.58021266759,1,112,86.52,88.84,2,5,103,1.29,1.16,5,37,29,5,3,60,11,6,54.5,8,16,18,NULL,38,NULL,29,NULL,NULL,1,NULL
2023,reg,"2023-08-22 23:00:00","2023-08-22 18:00:00",164536,1789,1794,LVA,"Las Vegas",Aces,0,0,200,35,69,50.7,8,19,42.1,27,50,54,3,34,36,94.4,5,29,34,25,9,4,7,2.78,22,0,0,112,11,11,0,11,4,0,0,0,0,30,12,56.5,8,30,15,50,84.84,66,22,24,0,136,97.7,115.58021266759,126.06933813598,0,100,88.84,86.52,0,4,2063,1.13,1.26,0,38,22,6,3,50,7,4,57.1,9,74,63,NULL,51,NULL,18,NULL,NULL,1,NULL
2023,reg,"2023-08-22 23:00:00","2023-08-22 18:00:00",164537,1790,1788,WAS,Washington,Mystics,1,1,200,22,62,35.5,7,22,31.8,15,40,37.5,2,13,15,86.7,9,29,38,16,20,6,7,0.8,16,0,0,64,2,10,0,21,9,0,0,1,0,22,-4,41.1,14,25,11,44,68.6,46.6,7,19,4,70,39.3,88.633993743483,80.402010050251,0,68,79.6,76.72,3,6,406,0.85,0.8,1,47,17,12,5,41.7,2,1,50,8,28,21,NULL,48,NULL,14,NULL,NULL,1,NULL
2023,reg,"2023-08-22 23:00:00","2023-08-22 18:00:00",164537,1788,1790,CON,Connecticut,Sun,0,0,200,24,61,39.3,8,25,32,16,36,44.4,7,12,13,92.3,4,24,28,17,13,9,2,1.31,19,0,0,68,6,4,1,18,5,0,0,1,0,30,4,45.9,8,28,15,53.6,66.72,51,14,16,2,63,46.2,80.402010050251,88.633993743483,0,64,76.72,79.6,3,2,1861,0.83,0.89,1,33,20,4,2,50,3,3,100,13,45,31,NULL,34,NULL,27,NULL,NULL,1,NULL
2023,reg,"2023-08-23 00:00:00","2023-08-22 19:00:00",164538,1797,1787,CHI,Chicago,Sky,1,1,200,39,77,50.6,9,25,36,30,52,57.7,2,15,19,78.9,11,25,36,20,4,11,4,5,21,0,0,102,18,13,1,18,5,0,0,0,0,42,23,56.5,39,36,21,58.3,85.36,59.7,31,16,0,120,92.7,96.341463414634,128.52822580645,0,79,79.36,82,1,4,2191,1,1.29,0,41,21,9,6,66.7,11,7,63.6,9,30,19,NULL,52,NULL,23,NULL,NULL,0,NULL
2023,reg,"2023-08-23 00:00:00","2023-08-22 19:00:00",164538,1787,1797,SEA,Seattle,Storm,0,0,200,27,71,38,7,20,35,20,51,39.2,4,18,25,72,15,25,40,22,12,2,2,1.83,16,0,0,79,9,13,3,1,12,1,0,1,0,36,-23,43,21,39,18,46.2,82,48.2,2,21,0,83,55.7,128.52822580645,96.341463414634,0,102,82,79.36,2,10,122,1.24,0.96,1,52,17,14,5,35.7,8,3,37.5,7,74,98,NULL,47,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-23 00:00:00","2023-08-22 19:00:00",164539,1795,1796,MIN,Minnesota,Lynx,1,1,200,34,70,48.6,11,25,44,23,45,51.1,2,12,15,80,8,20,28,26,14,9,2,1.86,19,1,0,91,6,10,1,28,9,2,0,0,0,34,5,56.4,25,33,17,51.5,76.6,59.4,12,18,1,100,73,98.805147058823,108.85167464115,0,86,83.6,87.04,3,6,1743,1.03,1.09,0,37,19,8,4,50,8,3,37.5,11,22,11,NULL,49,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-08-23 00:00:00","2023-08-22 19:00:00",164539,1796,1795,DAL,Dallas,Wings,0,0,200,33,77,42.9,8,23,34.8,25,54,46.3,2,12,16,75,17,24,41,18,20,8,2,0.9,18,0,0,86,12,20,0,23,9,0,1,0,0,40,-5,48.1,6,40,20,50,84.04,51.2,5,19,2,85,57.6,108.85167464115,98.805147058823,0,91,87.04,83.6,1,8,548,1.05,0.99,0,50,18,14,9,64.3,9,5,55.6,8,19,22,NULL,44,NULL,31,NULL,NULL,1,NULL
2023,reg,"2023-08-24 02:00:00","2023-08-23 21:00:00",164540,1792,1793,LAS,"Los Angeles",Sparks,1,0,200,34,63,54,10,17,58.8,24,46,52.2,6,13,19,68.4,8,22,30,24,7,8,5,3.43,18,0,0,91,12,8,0,14,6,0,0,0,0,38,29,61.9,32,36,19,52.8,71.36,63.8,31,18,1,110,84.4,84.745762711864,129.33484934622,0,62,70.36,73.16,3,3,2265,0.88,1.29,0,36,18,6,2,33.3,6,4,66.7,9,30,15,NULL,37,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-24 02:00:00","2023-08-23 21:00:00",164540,1793,1792,PHO,Phoenix,Mercury,0,0,200,24,59,40.7,3,16,18.8,21,43,48.8,5,11,14,78.6,8,20,28,19,13,4,6,1.46,18,0,0,62,5,7,3,7,9,0,0,0,0,34,-29,43.2,22,30,17,56.7,65.16,47.6,2,18,3,63,42,129.33484934622,84.745762711864,0,91,73.16,70.36,4,5,49,1.24,0.85,0,37,18,6,2,33.3,5,2,40,4,20,33,NULL,34,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-08-24 23:00:00","2023-08-24 18:00:00",164541,1786,1790,CON,Connecticut,Sun,1,1,225,36,76,47.4,11,32,34.4,25,44,56.8,3,7,8,87.5,6,29,35,27,11,4,1,2.45,24,0,1,90,7,7,1,16,6,2,0,0,0,38,-5,54.6,7,34,19,55.9,79.52,56.6,20,16,1,94,66.7,109.90282276724,105.23854069224,0,95,85.52,86.44,3,3,1943,1.11,1.05,0,41,24,6,2,33.3,6,3,50,13,13,4,NULL,46,NULL,28,NULL,NULL,1,NULL
2023,reg,"2023-08-24 23:00:00","2023-08-24 18:00:00",164541,1790,1786,NYL,"New York",Liberty,0,0,225,33,75,44,8,31,25.8,25,44,56.8,1,21,26,80.8,12,31,43,23,11,5,3,2.09,16,0,0,95,8,15,1,20,4,0,0,0,0,40,5,49.3,10,35,20,57.1,86.44,55,7,24,6,118,77.2,105.23854069224,109.90282276724,0,90,86.44,85.52,1,3,652,1.04,1.1,0,47,16,11,6,54.5,5,3,60,11,89,82,NULL,50,NULL,24,NULL,NULL,1,NULL
2023,reg,"2023-08-24 23:00:00","2023-08-24 18:00:00",164542,1797,1791,IND,Indiana,Fever,1,1,200,28,65,43.1,9,22,40.9,19,43,44.2,6,25,32,78.1,9,26,35,18,13,6,6,1.38,17,0,0,90,6,19,0,22,8,0,1,1,0,26,4,50,21,33,13,39.4,79.08,56.9,9,25,1,99,70,103.61445783132,108.32932113625,0,86,83.08,83,1,7,1772,1.04,1.08,1,43,18,10,6,60,4,3,75,8,71,62,NULL,38,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-24 23:00:00","2023-08-24 18:00:00",164542,1791,1797,SEA,Seattle,Storm,0,0,200,28,67,41.8,11,28,39.3,17,39,43.6,6,19,25,76,8,23,31,15,11,9,6,1.36,25,0,0,86,8,8,2,16,15,1,0,1,0,32,-4,50,12,32,16,50,78,55.1,4,17,1,77,63.1,108.32932113625,103.61445783132,0,90,83,83.08,5,10,326,1.08,1.04,1,46,26,11,3,27.3,5,3,60,7,79,80,NULL,45,NULL,22,NULL,NULL,1,NULL
2023,reg,"2023-08-25 00:00:00","2023-08-24 19:00:00",164543,1796,1795,DAL,Dallas,Wings,1,1,200,30,66,45.5,2,13,15.4,28,53,52.8,4,19,25,76,11,23,34,21,18,7,7,1.17,18,0,0,81,14,13,0,15,10,0,0,0,0,50,-9,47,20,45,25,55.6,77,52.6,6,20,2,88,60.4,107.14285714286,96.428571428571,0,90,84,84,2,8,550,1.07,0.96,0,44,18,7,3,42.9,8,6,75,9,69,71,NULL,32,NULL,33,NULL,NULL,1,NULL
2023,reg,"2023-08-25 00:00:00","2023-08-24 19:00:00",164543,1795,1796,MIN,Minnesota,Lynx,0,0,200,31,68,45.6,7,24,29.2,24,44,54.5,7,21,25,84,10,23,33,21,14,8,4,1.5,20,0,0,90,4,22,1,16,6,0,1,0,0,36,9,50.7,22,30,18,60,79,57,16,18,3,91,70.6,96.428571428571,107.14285714286,0,81,84,84,0,6,1722,0.96,1.07,0,39,20,12,9,75,6,2,33.3,16,64,48,NULL,49,NULL,19,NULL,NULL,1,NULL
2023,reg,"2023-08-25 00:00:00","2023-08-24 19:00:00",164544,1794,1787,CHI,Chicago,Sky,1,1,200,35,77,45.5,9,27,33.3,26,50,52,5,8,10,80,10,23,33,23,16,8,0,1.44,15,0,0,87,15,18,0,19,8,0,0,0,0,38,-7,51.3,18,34,19,55.9,81.4,53.4,16,15,0,86,62.3,108.14542107685,99.54233409611,0,94,87.4,86.92,4,4,1552,1.08,1,0,41,15,11,7,63.6,9,6,66.7,7,16,8,NULL,50,NULL,25,NULL,NULL,1,NULL
2023,reg,"2023-08-25 00:00:00","2023-08-24 19:00:00",164544,1787,1794,LVA,"Las Vegas",Aces,0,0,200,34,71,47.9,8,24,33.3,26,47,55.3,0,18,18,100,6,28,34,21,14,6,5,1.5,15,0,0,94,16,5,0,13,6,0,0,0,0,42,7,53.5,10,31,21,67.7,78.92,59.6,8,15,1,109,74.7,99.54233409611,108.14542107685,0,87,86.92,87.4,2,4,733,1,1.08,0,40,15,8,2,25,11,7,63.6,7,57,60,NULL,48,NULL,23,NULL,NULL,1,NULL
2023,reg,"2023-08-26 00:00:00","2023-08-25 19:00:00",164545,1793,1789,ATL,Atlanta,Dream,1,1,200,30,62,48.4,5,10,50,25,52,48.1,3,13,16,81.3,6,23,29,17,15,6,4,1.13,17,0,0,78,6,8,1,8,7,0,0,0,0,38,-5,52.4,12,35,19,54.3,69.04,56.5,16,19,2,83,55.4,104.42878711626,98.684210526316,0,83,79.04,79.48,2,5,1615,1.05,0.99,0,36,17,7,3,42.9,3,2,66.7,8,39,27,NULL,29,NULL,31,NULL,NULL,1,NULL
2023,reg,"2023-08-26 00:00:00","2023-08-25 19:00:00",164545,1789,1793,LAS,"Los Angeles",Sparks,0,0,200,31,65,47.7,6,18,33.3,25,47,53.2,4,15,17,88.2,5,22,27,19,9,9,3,2.11,19,0,0,83,6,12,3,18,8,0,0,0,0,48,5,52.3,5,40,24,60,72.48,57.3,6,17,2,90,67,98.684210526316,104.42878711626,0,78,79.48,79.04,2,6,585,0.98,1.04,0,35,19,6,5,83.3,4,3,75,8,55,58,NULL,39,NULL,26,NULL,NULL,1,NULL
2023,reg,"2023-08-26 23:00:00","2023-08-26 18:00:00",164546,1794,1788,WAS,Washington,Mystics,1,1,200,28,70,40,7,26,26.9,21,44,47.7,3,15,18,83.3,6,33,39,22,8,8,2,2.75,19,0,0,78,6,6,2,22,6,0,1,1,1,30,16,45,15,29,15,51.7,77.92,50.1,16,13,2,86,62.3,71.068317285649,95.21484375,0,62,81.92,87.24,2,4,1470,0.76,0.95,2,45,21,7,3,42.9,4,3,75,9,13,2,NULL,49,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-08-26 23:00:00","2023-08-26 18:00:00",164546,1788,1794,LVA,"Las Vegas",Aces,0,0,200,20,65,30.8,6,29,20.7,14,36,38.9,2,16,21,76.2,6,34,40,14,17,6,3,0.82,13,0,0,62,0,0,2,7,10,1,0,0,0,14,-16,35.4,8,22,7,31.8,74.24,41.8,5,19,2,62,32.6,95.21484375,71.068317285649,0,78,87.24,81.92,1,9,689,0.89,0.71,0,50,13,6,0,0,1,0,0,7,17,17,NULL,55,NULL,10,NULL,NULL,1,NULL
2023,reg,"2023-08-27 00:00:00","2023-08-26 19:00:00",164547,1786,1796,MIN,Minnesota,Lynx,1,1,200,31,71,43.7,8,21,38.1,23,50,46,4,6,7,85.7,5,24,29,19,13,1,2,1.46,14,0,0,76,4,8,1,9,4,0,0,0,0,36,-35,49.3,33,34,18,52.9,74.08,51.3,2,9,1,64,46.1,134.57807953443,91.478093403948,0,111,83.08,82.48,2,2,24,1.34,0.91,0,33,14,5,4,80,5,2,40,7,64,98,NULL,45,NULL,21,NULL,NULL,1,NULL
2023,reg,"2023-08-27 00:00:00","2023-08-26 19:00:00",164547,1796,1786,NYL,"New York",Liberty,0,0,200,41,74,55.4,12,27,44.4,29,47,61.7,2,17,17,100,5,30,35,22,6,7,4,3.67,9,0,0,111,28,11,0,25,6,0,0,0,0,50,35,63.5,20,36,25,69.4,81.48,68.1,43,14,0,143,103.7,91.478093403948,134.57807953443,0,76,82.48,83.08,4,2,2337,0.92,1.35,0,41,9,5,4,80,15,10,66.7,13,69,35,NULL,46,NULL,26,NULL,NULL,0,NULL
2023,reg,"2023-08-27 17:00:00","2023-08-27 12:00:00",164548,1793,1790,CON,Connecticut,Sun,1,1,200,32,65,49.2,8,26,30.8,24,39,61.5,1,11,16,68.8,7,31,38,24,19,11,4,1.26,17,0,0,83,8,12,0,17,10,0,0,0,0,40,15,55.4,17,32,20,62.5,72.04,57.6,19,16,3,101,67.3,81.33971291866,98.762494050452,0,68,84.04,83.6,4,6,1698,0.81,0.99,0,48,17,7,4,57.1,9,4,44.4,9,69,57,NULL,40,NULL,25,NULL,NULL,0,NULL
2023,reg,"2023-08-27 17:00:00","2023-08-27 12:00:00",164548,1790,1793,LAS,"Los Angeles",Sparks,0,0,200,26,62,41.9,6,21,28.6,20,41,48.8,4,10,15,66.7,1,25,26,21,14,13,1,1.5,16,0,0,68,10,5,2,13,5,0,0,2,0,32,-15,46.8,10,33,16,48.5,68.6,49.6,7,17,2,71,49.2,98.762494050452,81.33971291866,0,83,83.6,84.04,0,5,513,0.99,0.81,2,31,18,3,2,66.7,9,5,55.6,6,24,19,NULL,36,NULL,26,NULL,NULL,0,NULL
2023,reg,"2023-08-27 20:00:00","2023-08-27 15:00:00",164549,1789,1791,IND,Indiana,Fever,1,1,200,32,70,45.7,9,19,47.4,23,51,45.1,2,10,13,76.9,7,24,31,18,13,8,2,1.38,18,0,0,83,11,9,1,20,8,1,0,0,0,36,3,52.1,32,35,18,51.4,75.72,54.8,16,14,0,82,59.5,96.525096525097,100.33849129594,0,80,82.72,82.88,3,5,1297,0.97,1,0,39,18,7,3,42.9,10,5,50,10,38,22,NULL,48,NULL,20,NULL,NULL,1,NULL
