season,event_type,start_datetime,start_datetime_est,event_id,opp_team_id,team_id,is_home,player_id,player_name,played,starter,position,primary_position,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct,defensive_rating,offensive_rating,fouled_out,ejected,not_playing_reason,not_playing_description,height_inches,weight_lbs,bmi,age,experience_year,draft_number
2023,reg,"2023-07-01 19:00:00","2023-07-01 14:00:00",164435,1794,1790,0,56872,"Olivia Nelson-Ododa",1,0,C,NA,22.716666666667,3,5,60,0,0,0,3,5,60,0,3,4,75,3,1,4,1,1,0,2,1,2,0,0,4,9,0,0,60,13,9,6,5,3,60,6.76,66.6,3,1,2,5,0,0,0,0,0,46,50,5.6800700541973,15.092757572581,10.671646768492,0,12.886597938144,0,1,1,100,125.04691276426,130.41950382851,NULL,NULL,NULL,NULL,77,173,20.5125653567212,22.8849,1,19
2023,reg,"2023-07-01 19:00:00","2023-07-01 14:00:00",164435,1794,1790,0,56814,"Brionna Jones",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Right Achilles",75,210,26.245333333333335,27.5534,6,8
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56851,"Skylar Diggins-Smith",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,69,145,21.41041797941609,32.9370,10,3
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56843,"Brianna Turner",1,1,F,PF,37.1,1,2,50,0,0,0,1,2,50,0,0,0,0,2,11,13,1,3,0,2,0.33,3,0,0,-5,2,0,0,50,11,3.6,2,2,1,50,2,50,0,1,0,0,0,0,0,0,0,76,71,35.938903863432,6.7385444743935,21.563342318059,0,60,0,0,0,0,100.10031268524,60.972509729508,NULL,NULL,NULL,NULL,75,170,21.246222222222222,27.0082,4,11
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56733,"Michaela Onyenwere",1,1,F,SF,19.816666666667,3,5,60,1,1,100,2,4,50,0,3,5,60,3,2,5,1,3,0,1,0.33,6,0,0,-2,10,0,0,70,9,5.6,4,4,2,50,7.2,69.4,5,0,6,4,1,0,0,0,0,36,34,12.233351173637,18.92346509672,15.526945720386,0,29.411764705882,0,1,1,100,105.02655616265,105.27316235057,1,NULL,NULL,NULL,72,178,24.138503086419753,23.9096,2,6
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,57268,"Sug Sutton",1,0,G,NA,23.516666666667,3,7,42.9,2,5,40,1,2,50,0,2,2,100,0,1,1,2,4,0,1,0.5,1,0,0,-13,10,0,0,57.1,7,4.3,0,0,0,0,7.88,63.5,2,0,0,0,0,0,0,0,0,51,38,5.1543070678436,0,2.6168020498283,0,33.670033670034,0,0,0,0,107.43213945051,88.058737801541,NULL,NULL,NULL,NULL,68,140,21.284602076124568,24.5562,3,36
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,80242,"Kadiatou Sissoko",1,0,F,NA,4.0333333333333,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6,0,0,0,0,-3,-1.8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,110.85780263723,0,NULL,NULL,NULL,NULL,74,NULL,NULL,24.4493,0,29
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56857,"Jennie Simms",1,0,G,NA,12.516666666667,0,2,0,0,1,0,0,1,0,0,2,2,100,1,1,2,1,2,1,0,0.5,1,0,0,-8,2,0,0,0,2,0.9,0,1,0,0,2.88,34.7,1,0,0,0,0,0,0,0,0,27,19,9.6840576201428,9.9866844207723,9.8330431219912,3.818999778498,40.983606557377,0,0,0,0,100.5610575032,64.268029883555,NULL,NULL,NULL,NULL,72,165,22.375578703703706,29.2164,6,18
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56846,"Sophie Cunningham",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"DNP – Coach's Decision",NULL,73,170,22.426346406455245,26.8932,4,13
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56840,"Brittney Griner",1,1,C,C,33.766666666667,11,19,57.9,0,0,0,11,19,57.9,0,1,5,20,1,4,5,1,3,0,0,0.33,2,0,1,-6,23,0,0,57.9,16,11.3,22,18,11,61.1,21.2,54.2,4,1,2,1,0,0,0,0,0,71,65,14.35879027192,3.7018756169793,9.1123092110259,0,12.396694214876,0,0,0,0,108.08761458345,95.346894430283,NULL,NULL,NULL,NULL,81,205,21.965401615607377,32.7260,10,1
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56904,"Moriah Jefferson",1,1,G,PG,26.833333333333,6,11,54.5,1,5,20,5,6,83.3,0,1,1,100,1,3,4,7,2,2,0,3.5,3,0,0,-9,14,0,0,59.1,19,14,8,5,4,80,11.44,61.2,2,0,2,0,7,3,3,100,0,64,55,13.551665725579,4.6583850931677,9.1734352603918,3.5628184268969,14.880952380952,0,1,0,0,100.25660147188,125.30352714687,NULL,NULL,NULL,NULL,66,130,20.980257116620752,29.3370,7,2
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56850,"Shey Peddy",1,0,G,NA,12.383333333333,3,4,75,1,2,50,2,2,100,1,1,1,100,0,1,1,1,0,1,0,0,1,0,0,0,8,0,0,87.5,9,8,4,2,2,100,4.44,90.1,1,0,2,0,0,0,0,0,0,27,27,9.7883274195522,0,4.9694585360803,3.8601195607699,0,0,0,0,0,100.44606378638,183.42443995424,NULL,NULL,NULL,NULL,67,145,22.707730006683004,34.6986,4,23
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56771,"Megan Gustafson",1,0,C,NA,4.1833333333333,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,1,1,0,-5,0,0,0,0,-2,-0.9,0,0,0,0,1.88,0,1,0,0,0,0,0,0,0,0,12,7,28.97500905469,29.880478087649,29.420778424762,0,0,0,0,0,0,104.69281733105,30.221552563317,NULL,NULL,NULL,NULL,76,195,23.733552631578945,26.5671,4,17
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1796,1792,1,56855,"Diana Taurasi",1,1,G,SG,25.85,3,6,50,1,3,33.3,2,3,66.7,0,0,0,0,0,2,2,5,5,0,0,1,1,0,0,4,7,0,0,58.3,7,2.7,4,2,2,100,6,58.3,2,0,0,2,0,0,0,0,0,53,57,9.3781138268566,0,4.761196250558,0,45.454545454546,0,1,1,100,109.18147312015,78.25442138272,NULL,NULL,NULL,NULL,72,163,22.104359567901234,41.0849,19,1
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56926,"Kayla McBride",1,1,G,SG,29.033333333333,2,10,20,2,5,40,0,5,0,1,2,2,100,0,1,1,0,1,1,0,0,1,0,0,-6,8,0,0,30,-1,1.7,0,1,0,0,10.88,36.8,0,0,0,0,0,1,0,0,0,57,51,4.3052230966609,0,2.1194944475869,1.6817277721332,8.4175084175084,0,1,0,0,100.19028145795,72.918700701208,NULL,NULL,NULL,NULL,71,187,26.0783574687562,31.0384,9,3
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56818,"Tiffany Mitchell",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness","Left Wrist",69,169,24.95421130014703,28.7918,7,9
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56925,"Natalie Achonwa",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,Pregnancy/Childbirth,75,198,24.745600000000003,30.6274,8,9
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56930,"Bridget Carleton",1,0,F,NA,15.4,2,3,66.7,1,1,100,1,2,50,0,1,2,50,0,2,2,1,0,0,0,0,1,0,0,14,6,0,0,83.3,7,5.2,2,1,1,100,3.88,77.3,1,0,3,0,1,0,0,0,0,31,45,16.234469024633,0,7.9923539813578,0,0,0,0,0,0,100.78333385901,157.87473875427,NULL,NULL,NULL,NULL,73,179,23.613623569149933,26.1288,4,21
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56918,"Jessica Shepard",0,0,F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness","Non Covid-Illness",76,186,22.63815789473684,26.8219,4,16
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,80261,"Dorka Juhasz",1,1,C,C,30.283333333333,2,3,66.7,0,1,0,2,2,100,0,2,4,50,2,4,6,2,1,3,1,2,3,0,0,-3,6,0,0,66.7,16,9.4,2,1,1,100,4.76,63,5,1,0,2,0,0,0,0,0,63,60,16.510731975784,8.0052033821984,12.192540535964,4.8371285085305,17.361111111111,0,1,1,100,88.688250539495,124.68601519595,NULL,NULL,NULL,NULL,77,191,22.646820711755776,23.5534,0,16
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56922,"Aerial Powers",0,0,F-G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"NWT - Injury/Illness","Left Ankle",71,170,23.70759769886927,29.4740,7,5
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56827,"Lindsay Allen",1,1,G,PG,28.883333333333,4,10,40,0,1,0,4,9,44.4,0,0,0,0,0,1,1,8,1,2,0,8,2,0,0,-13,8,0,0,40,11,8.7,6,6,3,50,10,40,1,0,2,0,2,2,1,50,0,69,56,4.3277303650873,0,2.1305749489661,3.3810393477245,9.0909090909091,0,0,0,0,96.372253791698,102.78789019282,NULL,NULL,NULL,NULL,68,145,22.044766435986162,28.3041,6,14
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56830,"Emily Engstler",1,0,F,NA,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43.103448275862,0,21.220159151194,0,0,0,0,0,0,95.314148945001,0,NULL,NULL,NULL,NULL,73,180,23.74554325389379,23.1836,1,4
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56917,"Rachel Banham",1,0,G,NA,15.45,4,6,66.7,1,2,50,3,4,75,0,4,5,80,1,0,1,2,2,0,0,1,2,0,0,33,13,0,0,75,13,9.3,4,3,2,66.7,8.2,79.3,4,0,5,0,0,0,0,0,0,14,47,0,7.8455293721909,3.9831149120354,0,19.607843137255,0,1,0,0,103.88506404599,132.89326571983,NULL,NULL,NULL,NULL,70,181,25.967959183673468,29.9836,7,4
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,56915,"Napheesa Collier",1,1,F,PF,37.1,7,16,43.8,0,4,0,7,12,58.3,0,2,2,100,2,7,9,3,4,2,0,0.75,1,0,0,5,16,0,0,43.8,18,10.8,14,10,7,70,16.88,47.4,2,0,2,4,0,0,0,0,0,76,81,23.584905660377,6.5343461569877,14.928467758656,2.63224393531,19.157088122605,0,3,2,66.7,93.975494441357,88.200224467532,NULL,NULL,NULL,NULL,73,179,23.613623569149933,26.7890,4,6
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,57297,"Nikolina Milic",1,0,F,NA,9.7166666666667,1,5,20,0,0,0,1,5,20,2,2,2,100,0,3,3,0,1,0,0,0,3,0,0,13,4,0,0,20,-1,-0.4,2,3,1,33.3,5.88,34,2,1,0,0,0,0,0,0,0,13,26,38.593481989708,0,18.999868056472,0,14.53488372093,0,1,0,0,93.842536758338,63.784857661473,NULL,NULL,NULL,NULL,75,172,21.496177777777778,29.2411,1,NULL
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,80262,"Diamond Miller",1,1,F,SF,28.983333333333,9,15,60,2,4,50,7,11,63.6,1,5,5,100,2,4,6,0,2,5,0,0,5,0,0,0,25,0,0,66.7,27,21.7,10,8,5,62.5,17.2,72.7,5,1,6,0,4,3,1,33.3,0,57,57,17.251591459312,8.3644079802725,12.739636769954,8.4236286422422,10.416666666667,0,0,0,0,82.176162172386,131.86657108971,NULL,NULL,NULL,NULL,75,168,20.996266666666667,22.4000,0,2
2023,reg,"2023-07-02 02:00:00","2023-07-01 21:00:00",164436,1792,1796,0,80223,"Kayana Traylor",1,0,G,NA,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,104.92364344026,0,NULL,NULL,NULL,NULL,69,155,22.886998529720646,23.7781,0,23
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56920,"Crystal Dangerfield",1,1,G,PG,23.15,2,9,22.2,1,7,14.3,1,2,50,1,0,0,0,0,7,7,2,0,0,1,0,0,0,0,10,5,0,0,27.8,7,3.7,2,1,1,100,9,27.8,0,0,0,0,2,1,1,100,0,35,45,27.48870999411,0,15.506451791549,0,0,0,2,0,0,83.5481209558,89.036204337603,NULL,NULL,NULL,NULL,65,130,21.630769230769232,25.1589,3,16
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,80251,"Lou Lopez Senechal",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Knee,73,155,20.447551135297427,25.1562,0,5
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,80255,"Maddy Siegrist",1,0,F,NA,4.55,1,2,50,0,0,0,1,2,50,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-6,2,0,0,50,0,1.3,2,2,1,50,2,50,0,0,0,2,0,0,0,0,0,15,9,0,25.848921669151,11.267478676297,0,0,0,1,1,100,91.956418904713,127.14487662526,NULL,NULL,NULL,NULL,74,175,22.466216216216218,23.1260,0,3
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56981,"Odyssey Sims",1,0,G,NA,15.883333333333,1,2,50,1,2,50,0,0,0,0,2,4,50,0,0,0,3,1,0,0,3,3,0,0,4,5,0,0,75,3,3.1,0,0,0,0,3.76,66.5,2,0,0,0,0,0,0,0,0,35,39,0,0,0,0,21.008403361344,0,0,0,0,92.006413399861,122.69237368631,NULL,NULL,NULL,NULL,68,155,23.565095155709344,30.9890,9,2
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56731,"Natasha Howard",1,1,F,PF,29.883333333333,6,13,46.2,0,2,0,6,11,54.5,1,1,1,100,0,6,6,2,5,1,0,0.4,5,0,0,12,13,0,0,46.2,4,3.5,8,7,4,57.1,13.44,48.4,0,0,4,2,4,2,2,100,0,46,58,18.252801297977,0,10.296452014243,1.5564404207577,27.114967462039,0,2,1,50,84.933985620018,78.354098111729,NULL,NULL,NULL,NULL,74,165,21.18243243243243,31.8521,9,5
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56913,"Teaira McCowan",1,1,C,C,23.366666666667,4,10,40,0,0,0,4,10,40,2,2,2,100,6,5,11,4,4,2,0,1,5,0,1,18,10,1,0,40,13,9.1,8,9,4,44.4,10.88,46,3,2,0,2,2,1,1,100,0,37,55,19.452729866425,30.20894520433,24.141336552178,3.9810237866171,26.881720430107,0,6,1,16.7,79.534542748653,96.701071220712,NULL,NULL,NULL,NULL,79,239,26.921486941195322,26.7753,4,3
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56903,"Veronica Burton",1,0,G,NA,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,1,0,0,9,0,0,0,0,4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,11.154489682097,14.435221941537,12.584552461853,0,0,0,0,0,0,89.759460484892,217.28855658373,NULL,NULL,NULL,NULL,69,155,22.886998529720646,22.9863,1,7
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56884,"Kalani Brown",1,0,C,NA,14.566666666667,4,5,80,0,1,0,4,4,100,0,0,0,0,1,3,4,2,1,0,0,2,1,0,0,2,8,0,0,80,12,7.7,8,4,4,100,5,80,1,0,0,2,2,1,1,100,0,29,31,18.722696068234,8.0764571274734,14.082027812005,0,16.666666666667,0,1,1,100,88.249757332134,136.15872401073,NULL,NULL,NULL,NULL,79,245,27.597340169844575,26.2986,4,7
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56901,"Satou Sabally",1,1,F,SF,36.183333333333,9,14,64.3,2,2,100,7,12,58.3,0,7,10,70,4,11,15,4,2,1,0,2,2,0,0,22,27,1,0,71.4,42,26.7,10,6,5,83.3,18.4,73.4,7,0,0,6,5,2,2,100,0,61,83,27.63805207009,13.006142150631,21.260040053915,1.2854907939577,9.8039215686274,0,2,1,50,83.701433997646,146.34751373535,NULL,NULL,NULL,NULL,76,175,21.299342105263158,25.2027,3,2
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56911,"Arike Ogunbowale",1,1,G,SG,32.566666666667,5,13,38.5,2,6,33.3,3,7,42.9,0,5,5,100,0,4,4,5,5,0,0,1,4,0,0,12,17,0,0,46.2,13,8,2,4,1,25,15.2,55.9,4,0,0,2,8,4,2,50,0,57,69,11.165906764678,0,6.2987166364853,0,24.752475247525,0,1,1,100,89.756847225683,102.23218662884,NULL,NULL,NULL,NULL,68,165,25.085423875432525,26.3507,4,5
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56896,"Awak Kuier",1,0,F,NA,11.7,1,6,16.7,0,2,0,1,4,25,1,0,1,0,2,2,4,0,0,0,1,0,2,0,0,2,2,0,0,16.7,-1,-0.3,2,4,1,25,6.44,15.5,1,0,0,0,0,0,0,0,0,31,33,15.540015540015,20.110608345902,17.532325224633,0,0,0,1,0,0,82.893370548821,59.320596628261,NULL,NULL,NULL,NULL,78,168,19.41222879684418,21.8822,2,2
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1788,1795,1,56853,"Diamond DeShields",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Knee,73,172,22.690185775942954,28.3452,5,3
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56779,"Natasha Cloud",1,1,G,PG,29.883333333333,3,11,27.3,0,4,0,3,7,42.9,1,1,1,100,0,3,3,6,3,0,0,2,4,0,0,-7,7,0,0,27.3,1,1,6,5,3,60,11.44,30.6,1,0,0,0,2,2,1,50,0,62,55,11.810636133985,0,5.1482260071217,0,20.775623268698,0,1,0,0,109.076213485,61.15792620854,NULL,NULL,NULL,NULL,70,160,22.955102040816328,31.3781,8,15
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56860,"Amanda Zahui B.",1,1,C,C,19.85,1,6,16.7,0,3,0,1,3,33.3,0,4,4,100,0,1,1,0,2,1,2,0,5,0,0,-1,6,0,0,16.7,1,0.9,2,2,1,50,7.76,38.7,3,0,6,0,2,0,0,0,0,35,34,5.9268039709587,0,2.5834786540076,2.2867831935156,20.491803278689,0,1,0,0,103.44328851343,63.447220102408,NULL,NULL,NULL,NULL,77,184,21.81683251813122,29.8329,8,2
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56774,"Tianna Hawkins",1,1,F,PF,36.583333333333,3,10,30,0,4,0,3,6,50,0,2,4,50,4,7,11,4,3,0,1,1.33,0,0,0,-14,8,0,0,30,18,6.8,6,5,3,60,11.76,34,6,0,2,4,0,0,0,0,0,79,65,22.51105453571,9.939946158625,15.419660066585,0,20.325203252033,0,3,2,66.7,104.32999542165,74.01387439872,NULL,NULL,NULL,NULL,75,186,23.245866666666668,32.3562,10,6
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56861,"Kristi Toliver",0,0,G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Foot,67,130,20.35865448875028,36.4521,14,3
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56768,"Linnae Harper",1,0,G,NA,8.75,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2,0,0,0,0,-4,-1.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,5.1877310161468,0,0,0,0,0,102.31836313999,14.224241599094,NULL,NULL,NULL,NULL,67,160,25.05680552461573,28.4356,5,NULL
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56772,"Elena Delle Donne",0,0,F-G,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness",Ankle,77,187,22.172541743970317,33.8438,10,2
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56765,"Ariel Atkins",1,1,G,SG,32.983333333333,7,16,43.8,2,8,25,5,8,62.5,0,4,4,100,0,1,1,2,0,3,1,0,2,0,0,-21,20,0,0,50,21,16.2,4,3,2,66.7,17.76,56.3,5,0,5,2,2,1,1,100,0,78,57,3.5668638349731,0,1.5547867998601,4.1286894140633,0,0,2,1,50,102.92362359314,109.97303636251,NULL,NULL,NULL,NULL,70,167,23.95938775510204,26.9397,5,7
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56770,"Myisha Hines-Allen",1,0,F,NA,14.766666666667,1,3,33.3,1,2,50,0,1,0,0,1,2,50,0,1,1,1,0,0,0,0,2,0,0,-9,4,0,0,50,2,2.1,0,1,0,0,3.88,51.5,1,0,1,0,0,0,0,0,0,39,30,7.9670694462887,0,3.472825143254,0,0,0,0,0,0,110.68150435461,104.31932706422,NULL,NULL,NULL,NULL,73,200,26.383936948770877,27.1068,5,19
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56766,"Shatori Walker-Kimbrough",1,0,G,NA,23.25,3,6,50,1,1,100,2,5,40,0,2,2,100,0,2,2,2,1,1,1,2,0,0,0,-10,9,0,0,58.3,12,8.7,0,2,0,0,6.88,65.4,1,0,0,0,0,0,0,0,0,53,43,10.120177103099,0,4.4113592500689,1.9523718877972,12.690355329949,0,0,0,0,104.82423496134,111.60827541256,NULL,NULL,NULL,NULL,70,140,20.085714285714285,28.1425,6,6
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56776,"Shakira Austin",0,0,C-F,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,"Inactive - Injury/Illness","Left Hip",77,190,22.52825096980941,22.9507,1,3
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,80256,"Abby Meyers",1,0,G,NA,1.7666666666667,1,2,50,0,0,0,1,2,50,0,1,1,100,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,50,4,2.7,2,1,1,100,2.44,61.5,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,99.468164362342,359.07598913278,NULL,NULL,NULL,NULL,72,154,20.883873456790123,23.9836,0,11
2023,reg,"2023-07-02 19:00:00","2023-07-02 14:00:00",164437,1795,1788,0,56859,"Brittney Sykes",1,1,F,SF,32.166666666667,5,13,38.5,0,1,0,5,12,41.7,0,5,7,71.4,1,4,5,3,0,3,0,0,3,0,0,-21,15,0,0,38.5,19,12.9,6,7,3,42.9,16.08,46.6,6,0,6,0,7,7,3,42.9,0,74,53,14.62968607132,2.8261893546868,7.9713033080909,4.2335110623996,0,0,0,0,0,98.748997299543,100.73640806097,NULL,NULL,NULL,NULL,69,154,22.73934047469019,29.4164,6,7
